country,latitude,longitude,year,KILL,POLPRIS,TORT,ASSN,FORMOV,DOMMOV,SPEECH,ELECSD,RELFRE,WORKER
East Timor,-8.874217,125.727539,1995,,,,,,,,,,
East Timor,-8.874217,125.727539,1996,,,,,,,,,,
East Timor,-8.874217,125.727539,1997,,,,,,,,,,
East Timor,-8.874217,125.727539,1998,,,,,,,,,,
East Timor,-8.874217,125.727539,1999,,,,,,,,,,
East Timor,-8.874217,125.727539,2000,,,,,2,2,,,2,
East Timor,-8.874217,125.727539,2001,1,2,2,2,2,2,2,2,0,1
East Timor,-8.874217,125.727539,2002,,,,,2,2,,,2,
East Timor,-8.874217,125.727539,2003,1,2,1,2,2,2,1,2,2,1
East Timor,-8.874217,125.727539,2004,2,2,1,1,2,2,1,2,2,1
East Timor,-8.874217,125.727539,2005,1,1,1,1,2,2,1,2,2,1
East Timor,-8.874217,125.727539,2006,1,2,1,2,2,2,1,2,2,1
East Timor,-8.874217,125.727539,2007,1,2,0,2,2,2,1,2,2,1
East Timor,-8.874217,125.727539,2008,2,2,1,0,2,2,1,2,2,1
East Timor,-8.874217,125.727539,2009,1,2,1,2,2,2,2,2,2,1
East Timor,-8.874217,125.727539,2010,2,2,1,2,2,2,2,2,2,1
East Timor,-8.874217,125.727539,2011,2,2,1,2,2,2,2,2,2,1
Ecuador,-1.831239,-78.183406,1981,1,2,0,2,1,2,1,1,1,2
Ecuador,-1.831239,-78.183406,1982,2,2,1,2,1,2,1,2,1,2
Ecuador,-1.831239,-78.183406,1983,1,2,1,2,2,2,2,2,2,2
Ecuador,-1.831239,-78.183406,1984,1,1,1,2,2,2,1,2,2,1
Ecuador,-1.831239,-78.183406,1985,1,1,0,2,2,2,2,2,2,2
Ecuador,-1.831239,-78.183406,1986,1,1,0,2,2,2,2,2,1,2
Ecuador,-1.831239,-78.183406,1987,1,1,0,1,2,2,1,2,1,2
Ecuador,-1.831239,-78.183406,1988,1,1,0,2,2,2,2,2,1,2
Ecuador,-1.831239,-78.183406,1989,2,2,0,2,2,2,2,2,1,2
Ecuador,-1.831239,-78.183406,1990,1,2,0,2,2,2,1,1,1,1
Ecuador,-1.831239,-78.183406,1991,1,2,0,1,2,2,1,2,1,2
Ecuador,-1.831239,-78.183406,1992,1,1,0,2,2,2,1,2,1,2
Ecuador,-1.831239,-78.183406,1993,1,2,0,1,2,2,1,1,2,1
Ecuador,-1.831239,-78.183406,1994,1,2,1,2,2,2,1,2,2,1
Ecuador,-1.831239,-78.183406,1995,2,0,1,2,2,2,1,2,2,2
Ecuador,-1.831239,-78.183406,1996,1,2,0,2,2,2,1,2,2,1
Ecuador,-1.831239,-78.183406,1997,1,2,0,2,2,2,1,2,2,1
Ecuador,-1.831239,-78.183406,1998,2,2,0,2,2,2,2,2,2,2
Ecuador,-1.831239,-78.183406,1999,1,1,0,1,1,2,1,1,2,1
Ecuador,-1.831239,-78.183406,2000,2,2,0,1,1,1,1,1,2,1
Ecuador,-1.831239,-78.183406,2001,1,2,0,2,1,1,1,2,2,1
Ecuador,-1.831239,-78.183406,2002,1,2,0,1,1,1,1,2,2,1
Ecuador,-1.831239,-78.183406,2003,1,1,0,1,2,2,2,2,2,0
Ecuador,-1.831239,-78.183406,2004,1,2,1,2,2,2,1,2,2,1
Ecuador,-1.831239,-78.183406,2005,1,1,0,1,1,2,1,2,2,0
Ecuador,-1.831239,-78.183406,2006,1,1,0,1,1,2,1,2,2,1
Ecuador,-1.831239,-78.183406,2007,1,1,0,2,2,2,1,2,2,0
Ecuador,-1.831239,-78.183406,2008,1,1,0,0,2,2,1,2,2,0
Ecuador,-1.831239,-78.183406,2009,1,1,0,2,2,2,1,1,2,0
Ecuador,-1.831239,-78.183406,2010,1,2,0,1,2,2,1,1,2,0
Ecuador,-1.831239,-78.183406,2011,1,1,0,1,2,2,1,1,2,0
Egypt,26.820553,30.802498,1981,1,0,2,1,1,2,1,1,1,0
Egypt,26.820553,30.802498,1982,2,0,0,1,1,2,1,1,1,1
Egypt,26.820553,30.802498,1983,2,0,0,1,0,2,1,1,2,1
Egypt,26.820553,30.802498,1984,1,0,1,1,0,2,0,1,0,0
Egypt,26.820553,30.802498,1985,2,1,1,1,1,2,1,2,0,1
Egypt,26.820553,30.802498,1986,2,0,1,1,1,2,1,1,1,1
Egypt,26.820553,30.802498,1987,1,0,1,1,1,2,1,1,0,0
Egypt,26.820553,30.802498,1988,2,0,0,1,0,2,1,1,0,1
Egypt,26.820553,30.802498,1989,2,0,0,1,0,2,1,0,0,1
Egypt,26.820553,30.802498,1990,1,0,1,0,0,2,1,1,0,0
Egypt,26.820553,30.802498,1991,2,0,1,0,0,2,1,1,0,0
Egypt,26.820553,30.802498,1992,2,0,0,0,0,1,1,1,0,0
Egypt,26.820553,30.802498,1993,1,0,0,0,0,2,1,1,0,0
Egypt,26.820553,30.802498,1994,1,0,0,0,0,2,1,1,0,0
Egypt,26.820553,30.802498,1995,2,0,0,0,0,1,1,0,0,0
Egypt,26.820553,30.802498,1996,1,0,0,0,0,2,1,1,0,0
Egypt,26.820553,30.802498,1997,2,0,0,0,0,2,1,1,0,0
Egypt,26.820553,30.802498,1998,2,1,0,0,0,2,1,0,0,1
Egypt,26.820553,30.802498,1999,1,0,1,0,0,2,1,1,0,2
Egypt,26.820553,30.802498,2000,2,0,0,0,0,2,1,0,0,1
Egypt,26.820553,30.802498,2001,1,0,0,0,0,2,1,1,0,0
Egypt,26.820553,30.802498,2002,1,0,0,0,0,2,1,0,0,0
Egypt,26.820553,30.802498,2003,1,0,0,0,0,2,1,1,0,1
Egypt,26.820553,30.802498,2004,1,0,0,0,0,2,0,0,0,1
Egypt,26.820553,30.802498,2005,1,0,0,0,0,2,1,1,0,1
Egypt,26.820553,30.802498,2006,1,0,0,0,0,2,1,1,0,1
Egypt,26.820553,30.802498,2007,1,0,0,1,0,0,1,1,0,1
Egypt,26.820553,30.802498,2008,1,0,0,0,2,0,0,0,0,1
Egypt,26.820553,30.802498,2009,1,0,0,0,2,0,0,1,0,0
Egypt,26.820553,30.802498,2010,1,0,0,0,2,0,1,0,0,0
Egypt,26.820553,30.802498,2011,0,0,0,0,2,0,1,0,0,0
El Salvador,13.794185,-88.89653,1981,0,0,0,1,1,1,1,0,2,0
El Salvador,13.794185,-88.89653,1982,0,0,0,1,2,1,1,1,0,1
El Salvador,13.794185,-88.89653,1983,0,0,0,1,2,2,1,1,2,1
El Salvador,13.794185,-88.89653,1984,0,0,0,1,2,1,1,1,2,0
El Salvador,13.794185,-88.89653,1985,0,0,0,1,2,1,1,2,2,2
El Salvador,13.794185,-88.89653,1986,0,0,1,1,2,1,2,2,2,2
El Salvador,13.794185,-88.89653,1987,1,0,1,2,2,1,1,1,2,0
El Salvador,13.794185,-88.89653,1988,0,0,0,2,2,2,2,1,2,1
El Salvador,13.794185,-88.89653,1989,0,0,0,1,2,2,2,2,1,1
El Salvador,13.794185,-88.89653,1990,1,0,0,1,2,1,1,1,2,0
El Salvador,13.794185,-88.89653,1991,1,0,0,1,2,1,2,1,2,0
El Salvador,13.794185,-88.89653,1992,1,1,1,2,2,2,1,2,1,0
El Salvador,13.794185,-88.89653,1993,1,2,1,2,2,2,2,2,2,0
El Salvador,13.794185,-88.89653,1994,1,2,1,2,2,2,2,2,2,1
El Salvador,13.794185,-88.89653,1995,2,2,2,2,2,2,2,2,2,1
El Salvador,13.794185,-88.89653,1996,1,2,1,2,2,2,2,2,2,0
El Salvador,13.794185,-88.89653,1997,2,2,1,2,2,2,2,2,2,1
El Salvador,13.794185,-88.89653,1998,2,2,0,2,2,2,2,2,2,2
El Salvador,13.794185,-88.89653,1999,1,2,0,2,2,2,2,1,2,2
El Salvador,13.794185,-88.89653,2000,2,2,0,2,2,2,2,2,2,1
El Salvador,13.794185,-88.89653,2001,2,2,1,2,2,2,2,1,2,1
El Salvador,13.794185,-88.89653,2002,1,2,1,2,2,2,2,2,2,1
El Salvador,13.794185,-88.89653,2003,1,2,0,2,2,2,2,2,2,0
El Salvador,13.794185,-88.89653,2004,1,2,0,1,2,2,2,2,2,0
El Salvador,13.794185,-88.89653,2005,1,1,1,1,2,2,2,2,2,0
El Salvador,13.794185,-88.89653,2006,1,2,0,2,2,2,2,2,2,0
El Salvador,13.794185,-88.89653,2007,1,1,0,1,2,2,2,2,1,0
El Salvador,13.794185,-88.89653,2008,1,2,0,1,2,2,2,2,2,0
El Salvador,13.794185,-88.89653,2009,1,2,0,1,2,2,2,2,2,1
El Salvador,13.794185,-88.89653,2010,1,2,0,2,2,2,2,2,2,1
El Salvador,13.794185,-88.89653,2011,1,1,0,2,2,2,1,2,2,1
Equatorial Guinea,1.650801,10.267895,1981,,,,,2,2,,,2,
Equatorial Guinea,1.650801,10.267895,1982,,,,,1,2,,,1,
Equatorial Guinea,1.650801,10.267895,1983,,,,,1,2,,,2,
Equatorial Guinea,1.650801,10.267895,1984,,,,,1,2,,,2,
Equatorial Guinea,1.650801,10.267895,1985,,,,,1,1,,,1,
Equatorial Guinea,1.650801,10.267895,1986,,,,,1,1,,,0,
Equatorial Guinea,1.650801,10.267895,1987,,,,,1,1,,,1,
Equatorial Guinea,1.650801,10.267895,1988,,,,,1,1,,,0,
Equatorial Guinea,1.650801,10.267895,1989,,,,,1,2,,,1,
Equatorial Guinea,1.650801,10.267895,1990,,,,,1,2,,,1,
Equatorial Guinea,1.650801,10.267895,1991,,,,,1,1,,,0,
Equatorial Guinea,1.650801,10.267895,1992,,,,,0,0,,,1,
Equatorial Guinea,1.650801,10.267895,1993,,,,,0,0,,,1,
Equatorial Guinea,1.650801,10.267895,1994,,,,,2,1,,,2,
Equatorial Guinea,1.650801,10.267895,1995,,,,,2,1,,,2,
Equatorial Guinea,1.650801,10.267895,1996,,,,,1,0,,,0,
Equatorial Guinea,1.650801,10.267895,1997,,,,,1,0,,,0,
Equatorial Guinea,1.650801,10.267895,1998,,,,,1,0,,,0,
Equatorial Guinea,1.650801,10.267895,1999,,,,,1,0,,,1,
Equatorial Guinea,1.650801,10.267895,2000,,,,,1,0,,,1,
Equatorial Guinea,1.650801,10.267895,2001,1,0,0,0,1,0,0,0,1,0
Equatorial Guinea,1.650801,10.267895,2002,,,,,1,0,,,1,
Equatorial Guinea,1.650801,10.267895,2003,1,0,1,0,1,0,0,0,1,0
Equatorial Guinea,1.650801,10.267895,2004,1,0,0,1,1,0,0,0,1,0
Equatorial Guinea,1.650801,10.267895,2005,1,0,0,1,1,1,0,0,1,0
Equatorial Guinea,1.650801,10.267895,2006,1,0,0,1,1,0,0,0,1,0
Equatorial Guinea,1.650801,10.267895,2007,1,0,0,0,0,2,0,0,1,1
Equatorial Guinea,1.650801,10.267895,2008,1,0,0,0,0,2,1,0,2,0
Equatorial Guinea,1.650801,10.267895,2009,1,0,0,0,1,2,0,0,2,0
Equatorial Guinea,1.650801,10.267895,2010,1,1,0,0,1,2,0,0,2,0
Equatorial Guinea,1.650801,10.267895,2011,2,0,1,0,1,1,0,0,2,0
Eritrea,15.179384,39.782334,1981,,,,,,,,,,
Eritrea,15.179384,39.782334,1982,,,,,,,,,,
Eritrea,15.179384,39.782334,1983,,,,,,,,,,
Eritrea,15.179384,39.782334,1984,,,,,,,,,,
Eritrea,15.179384,39.782334,1985,,,,,,,,,,
Eritrea,15.179384,39.782334,1986,,,,,,,,,,
Eritrea,15.179384,39.782334,1987,,,,,,,,,,
Eritrea,15.179384,39.782334,1988,,,,,,,,,,
Eritrea,15.179384,39.782334,1989,,,,,,,,,,
Eritrea,15.179384,39.782334,1990,,,,,,,,,,
Eritrea,15.179384,39.782334,1991,,,,,,,,,,
Eritrea,15.179384,39.782334,1992,,,,,,,,,,
Eritrea,15.179384,39.782334,1993,2,0,2,2,0,2,0,0,1,2
Eritrea,15.179384,39.782334,1994,2,0,2,1,2,2,1,0,0,1
Eritrea,15.179384,39.782334,1995,2,0,2,2,1,1,1,0,0,1
Eritrea,15.179384,39.782334,1996,1,0,2,2,1,2,0,0,1,2
Eritrea,15.179384,39.782334,1997,1,0,2,1,1,2,0,0,0,2
Eritrea,15.179384,39.782334,1998,1,1,2,1,1,2,1,1,0,2
Eritrea,15.179384,39.782334,1999,1,0,2,2,1,2,0,1,0,1
Eritrea,15.179384,39.782334,2000,2,1,1,1,1,2,1,1,0,1
Eritrea,15.179384,39.782334,2001,2,0,1,1,1,1,0,0,0,0
Eritrea,15.179384,39.782334,2002,2,0,1,0,0,1,0,0,0,0
Eritrea,15.179384,39.782334,2003,2,0,0,0,0,1,0,0,0,0
Eritrea,15.179384,39.782334,2004,2,0,0,0,0,1,0,1,0,1
Eritrea,15.179384,39.782334,2005,0,0,0,0,0,1,0,0,0,0
Eritrea,15.179384,39.782334,2006,1,0,0,0,0,2,0,0,0,0
Eritrea,15.179384,39.782334,2007,1,0,0,0,1,1,0,0,0,0
Eritrea,15.179384,39.782334,2008,0,0,0,0,1,0,0,0,0,0
Eritrea,15.179384,39.782334,2009,1,0,0,0,1,0,0,0,0,0
Eritrea,15.179384,39.782334,2010,0,0,0,0,0,0,0,0,0,0
Eritrea,15.179384,39.782334,2011,0,0,0,0,0,0,0,0,0,0
Estonia,58.595272,25.013607,1981,,,,,,,,,,
Estonia,58.595272,25.013607,1982,,,,,,,,,1,
Estonia,58.595272,25.013607,1983,,,,,0,0,,,,
Estonia,58.595272,25.013607,1984,,,,,0,0,,,0,
Estonia,58.595272,25.013607,1985,,,,,0,0,,,0,
Estonia,58.595272,25.013607,1986,,,,,0,0,,,1,
Estonia,58.595272,25.013607,1987,,,,,0,0,,,0,
Estonia,58.595272,25.013607,1988,,,,,0,0,,,0,
Estonia,58.595272,25.013607,1989,,,,,0,0,,,0,
Estonia,58.595272,25.013607,1990,,,,,0,0,,,2,
Estonia,58.595272,25.013607,1991,,,,,2,2,,,2,
Estonia,58.595272,25.013607,1992,2,2,2,2,2,2,2,2,2,2
Estonia,58.595272,25.013607,1993,2,2,1,2,2,2,1,2,2,1
Estonia,58.595272,25.013607,1994,2,2,1,2,2,2,2,2,2,2
Estonia,58.595272,25.013607,1995,2,2,1,2,2,2,2,2,2,2
Estonia,58.595272,25.013607,1996,2,2,1,2,2,2,1,2,2,1
Estonia,58.595272,25.013607,1997,2,2,1,2,2,2,2,2,2,1
Estonia,58.595272,25.013607,1998,2,2,1,2,2,2,2,2,2,2
Estonia,58.595272,25.013607,1999,2,2,1,2,2,2,2,2,2,2
Estonia,58.595272,25.013607,2000,2,2,2,2,2,2,2,2,2,2
Estonia,58.595272,25.013607,2001,2,2,1,2,2,2,2,2,2,1
Estonia,58.595272,25.013607,2002,2,2,1,2,2,2,2,2,2,2
Estonia,58.595272,25.013607,2003,2,2,1,2,2,2,2,2,2,2
Estonia,58.595272,25.013607,2004,2,2,1,2,2,2,2,2,2,1
Estonia,58.595272,25.013607,2005,2,2,1,2,2,2,2,2,2,1
Estonia,58.595272,25.013607,2006,2,2,1,2,2,2,2,0,2,1
Estonia,58.595272,25.013607,2007,2,2,1,1,2,2,2,2,2,1
Estonia,58.595272,25.013607,2008,2,2,1,2,2,2,2,2,2,1
Estonia,58.595272,25.013607,2009,2,2,1,2,2,2,2,2,2,1
Estonia,58.595272,25.013607,2010,2,2,1,2,2,2,2,2,2,1
Estonia,58.595272,25.013607,2011,2,2,1,2,2,2,2,2,2,1
Ethiopia,9.145,40.489673,1981,0,0,0,0,0,2,0,1,0,0
Ethiopia,9.145,40.489673,1982,0,0,0,0,0,1,0,0,0,0
Ethiopia,9.145,40.489673,1983,0,0,0,0,0,1,0,0,0,0
Ethiopia,9.145,40.489673,1984,0,0,1,0,0,0,0,1,0,0
Ethiopia,9.145,40.489673,1985,1,1,0,0,0,0,0,0,0,0
Ethiopia,9.145,40.489673,1986,0,0,0,0,0,0,0,0,0,0
Ethiopia,9.145,40.489673,1987,0,0,0,0,0,0,0,1,1,0
Ethiopia,9.145,40.489673,1988,0,0,0,0,0,0,0,0,1,0
Ethiopia,9.145,40.489673,1989,0,0,0,0,0,0,0,0,1,0
Ethiopia,9.145,40.489673,1990,0,0,0,1,0,1,0,1,1,0
Ethiopia,9.145,40.489673,1991,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
Ethiopia,9.145,40.489673,1992,0,0,1,1,0,1,1,0,1,1
Ethiopia,9.145,40.489673,1993,1,1,1,1,2,2,1,0,2,1
Ethiopia,9.145,40.489673,1994,0,0,0,1,1,2,0,0,2,0
Ethiopia,9.145,40.489673,1995,0,0,0,1,2,2,0,0,0,1
Ethiopia,9.145,40.489673,1996,1,0,0,1,1,2,1,1,2,1
Ethiopia,9.145,40.489673,1997,2,0,0,1,2,2,1,1,2,1
Ethiopia,9.145,40.489673,1998,2,0,1,1,0,0,1,2,0,2
Ethiopia,9.145,40.489673,1999,1,1,0,1,1,1,1,1,1,1
Ethiopia,9.145,40.489673,2000,0,0,1,1,1,1,1,2,2,1
Ethiopia,9.145,40.489673,2001,1,0,0,1,1,0,1,1,1,1
Ethiopia,9.145,40.489673,2002,0,0,0,1,1,1,1,1,0,0
Ethiopia,9.145,40.489673,2003,1,0,0,1,1,1,1,1,1,0
Ethiopia,9.145,40.489673,2004,0,0,0,0,1,2,0,1,2,0
Ethiopia,9.145,40.489673,2005,0,0,0,1,1,1,0,1,1,0
Ethiopia,9.145,40.489673,2006,1,0,0,0,1,2,0,1,2,0
Ethiopia,9.145,40.489673,2007,0,0,0,0,2,2,0,0,1,0
Ethiopia,9.145,40.489673,2008,1,0,0,0,1,2,0,0,1,0
Ethiopia,9.145,40.489673,2009,1,0,0,0,0,2,0,0,1,0
Ethiopia,9.145,40.489673,2010,1,0,0,0,1,1,0,0,0,0
Ethiopia,9.145,40.489673,2011,1,0,0,0,2,1,0,0,0,0
Fiji,-16.578193,179.414413,1981,2,2,2,2,2,2,1,1,2,1
Fiji,-16.578193,179.414413,1982,2,2,2,2,2,2,1,2,2,2
Fiji,-16.578193,179.414413,1983,2,2,2,2,2,2,2,2,2,2
Fiji,-16.578193,179.414413,1984,2,2,2,2,2,2,1,1,2,1
Fiji,-16.578193,179.414413,1985,2,2,2,2,2,2,2,2,2,2
Fiji,-16.578193,179.414413,1986,2,2,2,2,2,2,2,2,2,2
Fiji,-16.578193,179.414413,1987,1,1,0,2,1,2,0,0,1,1
Fiji,-16.578193,179.414413,1988,2,1,1,1,1,2,1,1,2,1
Fiji,-16.578193,179.414413,1989,2,1,1,1,2,2,1,1,0,1
Fiji,-16.578193,179.414413,1990,2,2,1,1,2,2,1,0,2,2
Fiji,-16.578193,179.414413,1991,2,2,2,1,2,2,2,1,2,2
Fiji,-16.578193,179.414413,1992,2,2,2,2,2,2,2,1,2,2
Fiji,-16.578193,179.414413,1993,2,2,1,2,2,2,1,1,2,2
Fiji,-16.578193,179.414413,1994,2,2,2,2,2,2,2,0,2,2
Fiji,-16.578193,179.414413,1995,2,2,2,2,2,2,2,0,2,2
Fiji,-16.578193,179.414413,1996,2,2,1,2,2,2,1,0,2,2
Fiji,-16.578193,179.414413,1997,2,2,1,2,2,2,2,1,2,2
Fiji,-16.578193,179.414413,1998,2,2,1,2,2,2,2,1,2,1
Fiji,-16.578193,179.414413,1999,2,2,1,2,2,2,1,2,2,2
Fiji,-16.578193,179.414413,2000,1,2,2,1,2,2,1,0,2,1
Fiji,-16.578193,179.414413,2001,1,2,1,1,2,2,1,0,2,1
Fiji,-16.578193,179.414413,2002,2,2,1,1,2,2,1,2,2,1
Fiji,-16.578193,179.414413,2003,2,2,1,2,2,2,2,1,2,2
Fiji,-16.578193,179.414413,2004,2,2,1,1,2,2,2,2,2,1
Fiji,-16.578193,179.414413,2005,2,2,1,1,2,2,2,2,2,1
Fiji,-16.578193,179.414413,2006,2,1,0,1,1,2,1,0,2,1
Fiji,-16.578193,179.414413,2007,1,0,1,0,2,1,1,0,2,1
Fiji,-16.578193,179.414413,2008,1,1,1,0,2,1,0,0,2,1
Fiji,-16.578193,179.414413,2009,2,1,1,0,2,1,0,0,1,0
Fiji,-16.578193,179.414413,2010,2,1,1,0,2,1,0,0,1,0
Fiji,-16.578193,179.414413,2011,2,1,0,0,2,1,0,0,0,0
Finland,61.92411,25.748151,1981,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1982,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1983,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1984,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1985,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1986,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1987,2,2,1,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1988,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1989,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1990,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1991,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1992,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1993,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1994,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1995,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1996,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1997,2,2,2,2,2,2,2,2,1,2
Finland,61.92411,25.748151,1998,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,1999,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,2000,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,2001,2,2,2,2,2,2,2,2,1,2
Finland,61.92411,25.748151,2002,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,2003,2,1,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,2004,2,2,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,2005,2,1,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,2006,2,1,2,2,2,2,2,2,2,2
Finland,61.92411,25.748151,2007,2,1,2,2,2,2,1,2,2,2
Finland,61.92411,25.748151,2008,2,1,2,2,2,2,1,2,2,2
Finland,61.92411,25.748151,2009,2,1,2,2,2,2,1,2,2,1
Finland,61.92411,25.748151,2010,2,1,2,2,2,2,1,2,2,1
Finland,61.92411,25.748151,2011,2,2,2,2,2,2,1,2,1,1
France,46.227638,2.213749,1981,2,2,2,2,2,2,2,2,2,2
France,46.227638,2.213749,1982,2,1,2,2,2,2,2,2,2,2
France,46.227638,2.213749,1983,2,1,2,2,2,2,2,2,2,2
France,46.227638,2.213749,1984,2,1,2,2,2,2,1,2,2,2
France,46.227638,2.213749,1985,1,1,2,2,2,2,2,2,2,2
France,46.227638,2.213749,1986,2,1,2,2,2,2,2,2,2,2
France,46.227638,2.213749,1987,2,0,2,2,2,2,2,2,2,2
France,46.227638,2.213749,1988,1,1,1,2,2,2,2,2,2,2
France,46.227638,2.213749,1989,2,0,1,2,2,2,2,2,2,2
France,46.227638,2.213749,1990,2,0,1,2,2,2,1,2,2,2
France,46.227638,2.213749,1991,2,2,1,2,2,2,2,2,2,2
France,46.227638,2.213749,1992,2,2,2,2,2,2,2,2,2,2
France,46.227638,2.213749,1993,1,2,1,2,2,2,2,2,1,2
France,46.227638,2.213749,1994,2,2,2,2,2,2,2,2,1,2
France,46.227638,2.213749,1995,2,2,2,2,2,2,2,2,1,2
France,46.227638,2.213749,1996,2,2,2,2,2,2,2,2,1,2
France,46.227638,2.213749,1997,2,2,2,2,2,2,2,2,1,2
France,46.227638,2.213749,1998,2,2,0,2,2,2,2,2,1,2
France,46.227638,2.213749,1999,2,2,0,2,2,2,2,2,1,2
France,46.227638,2.213749,2000,2,2,0,2,2,2,2,2,1,2
France,46.227638,2.213749,2001,2,2,1,2,2,2,2,2,1,2
France,46.227638,2.213749,2002,2,2,1,2,2,2,2,2,1,2
France,46.227638,2.213749,2003,1,2,0,2,2,2,2,2,1,2
France,46.227638,2.213749,2004,2,2,0,2,2,2,1,2,1,2
France,46.227638,2.213749,2005,2,2,1,2,2,2,1,2,1,2
France,46.227638,2.213749,2006,2,2,1,2,2,2,1,2,1,2
France,46.227638,2.213749,2007,2,2,1,2,2,2,1,2,1,2
France,46.227638,2.213749,2008,1,2,1,2,2,2,1,1,1,1
France,46.227638,2.213749,2009,2,2,1,2,2,2,1,2,1,2
France,46.227638,2.213749,2010,2,2,1,2,1,2,1,2,1,1
France,46.227638,2.213749,2011,2,2,1,2,1,2,1,2,0,2
Gabon,-0.803689,11.609444,1981,2,1,2,0,2,2,0,0,2,0
Gabon,-0.803689,11.609444,1982,2,1,1,0,2,2,1,0,2,1
Gabon,-0.803689,11.609444,1983,2,1,1,0,2,2,1,0,2,1
Gabon,-0.803689,11.609444,1984,2,1,1,0,1,2,0,0,2,0
Gabon,-0.803689,11.609444,1985,2,2,1,0,1,2,1,1,1,1
Gabon,-0.803689,11.609444,1986,2,2,2,0,1,2,0,0,2,0
Gabon,-0.803689,11.609444,1987,2,2,1,0,1,2,0,0,1,0
Gabon,-0.803689,11.609444,1988,2,1,1,0,1,2,0,0,0,1
Gabon,-0.803689,11.609444,1989,2,2,1,1,1,1,0,0,1,1
Gabon,-0.803689,11.609444,1990,1,1,0,1,1,1,1,0,1,1
Gabon,-0.803689,11.609444,1991,2,2,1,2,1,1,2,1,0,1
Gabon,-0.803689,11.609444,1992,2,2,2,1,1,1,2,1,1,1
Gabon,-0.803689,11.609444,1993,1,2,0,2,0,0,1,0,2,1
Gabon,-0.803689,11.609444,1994,0,1,1,0,0,0,2,0,2,1
Gabon,-0.803689,11.609444,1995,2,2,2,2,0,0,2,1,1,1
Gabon,-0.803689,11.609444,1996,2,2,1,2,0,0,2,1,1,1
Gabon,-0.803689,11.609444,1997,2,2,0,2,0,0,2,1,2,2
Gabon,-0.803689,11.609444,1998,2,2,1,2,0,0,2,1,1,2
Gabon,-0.803689,11.609444,1999,2,1,1,2,0,0,1,1,1,2
Gabon,-0.803689,11.609444,2000,2,2,2,2,0,0,1,1,1,1
Gabon,-0.803689,11.609444,2001,1,2,1,2,0,0,1,1,2,2
Gabon,-0.803689,11.609444,2002,2,2,1,2,0,0,1,1,1,1
Gabon,-0.803689,11.609444,2003,2,2,1,2,0,0,1,1,2,1
Gabon,-0.803689,11.609444,2004,2,1,1,1,0,0,1,1,2,1
Gabon,-0.803689,11.609444,2005,1,1,1,1,0,0,1,1,1,1
Gabon,-0.803689,11.609444,2006,1,1,1,1,0,0,1,2,2,1
Gabon,-0.803689,11.609444,2007,2,2,1,2,0,0,1,1,2,1
Gabon,-0.803689,11.609444,2008,2,1,1,2,0,0,0,0,2,1
Gabon,-0.803689,11.609444,2009,2,1,1,1,0,1,0,0,2,1
Gabon,-0.803689,11.609444,2010,2,1,1,2,0,1,1,1,2,1
Gabon,-0.803689,11.609444,2011,2,1,1,2,0,2,1,1,2,1
"Gambia, The",13.443182,-15.310139,1981,2,2,2,1,2,2,0,0,2,1
"Gambia, The",13.443182,-15.310139,1982,2,1,2,1,2,1,1,2,2,0
"Gambia, The",13.443182,-15.310139,1983,2,1,2,1,2,1,1,2,2,0
"Gambia, The",13.443182,-15.310139,1984,2,0,2,1,2,1,1,2,2,0
"Gambia, The",13.443182,-15.310139,1985,2,1,2,2,2,2,2,2,2,-999
"Gambia, The",13.443182,-15.310139,1986,2,2,2,2,2,2,2,2,2,2
"Gambia, The",13.443182,-15.310139,1987,2,1,1,1,2,2,1,2,2,1
"Gambia, The",13.443182,-15.310139,1988,2,1,2,2,2,2,1,2,2,2
"Gambia, The",13.443182,-15.310139,1989,2,2,2,2,2,2,2,2,2,2
